Description,Ticker,Field ID,Field Mnemonic,Data State,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov
            AXS de-Spac ETF,DSPC US Equity,0.0,0.0,Expression,0.0,0.0,0.0,-0.275525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            AXS Short de-Spac ETF,SOGU US Equity,0.0,0.0,Expression,0.0,-2.500645,-6.742138,0.0,0.0,0.00668,0.0,0.230045,0.0,0.0,0.0,0.0,0.0,0.0
            Robinson Alternative Yield Pre,SPAX US Equity,0.0,0.0,Expression,0.51644,0.519087,0.0,0.0,0.0,0.0,0.0,-0.529485,0.0,-3.228528,-3.774117,0.0,-1.074285,0.0
            Crossingbridge Pre-Merger Spac,SPC US Equity,0.0,0.0,Expression,-0.205843,-0.829604,-0.841515,4.14758,0.0,-1.680192,1.477647,-3.385082,0.0,0.0,3.233735,0.216388,0.655459,0.0
            Rivernorth Enhanced Pre-Merger,SPCZ US Equity,0.0,0.0,Expression,0.0,0.0,0.0,1.913633,0.0,-0.259219,0.51931,0.0,-0.263714,0.0,0.0,0.0,0.0,0.0
            Horizon Kinetics Spac Active E,SPAQ US Equity,0.0,0.0,Expression,0.0,0.0,0.0,-0.008359,0.952775,5.723112,-0.960265,0.962673,0.0,0.0,1.95775,0.0,0.0,0.0
        Electric Car & Battery,0,0.0,0.0,Sum,-160.54839,-67.848272,-205.505451,-102.210523,-26.443064,-43.928471,-73.948029,-76.189625,-44.799077,-33.405766,-217.140339,-76.481263,-157.413461,0.0
            KraneShares Electric Vehicles,KARS US Equity,0.0,0.0,Expression,-9.0845,0.0,-6.213,-9.148,0.0,-4.43,0.0,-2.863,-6.0,0.0,4.4135,0.0,-2.5565,0.0
            SPDR S&P Kensho Smart Mobility,HAIL US Equity,0.0,0.0,Expression,-1.954483,-0.693534,-4.040776,-2.585466,-0.36013,-0.881234,-2.080251,-0.87285,-1.99662,-1.070166,-0.965141,-0.632458,-0.570764,0.0
            Capital Link Global Green Ener,EKAR US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X Lithium & Battery Tec,LIT US Equity,0.0,0.0,Expression,-116.6942,-55.1298,-161.2505,-76.4161,-23.0196,-18.294,-56.9727,-44.7586,-14.4303,-30.7683,-159.1811,-54.5659,-129.7068,0.0
            Global X Autonomous & Electric,DRIV US Equity,0.0,0.0,Expression,-30.4127,-9.0928,-12.2915,-9.7609,-8.9111,-15.4924,-16.7335,-17.1917,-15.6075,0.567,-59.4904,-12.236,-19.9258,0.0
            iShares Self-Driving EV and Te,IDRV US Equity,0.0,0.0,Expression,0.0,-3.66169,-18.39372,-3.40091,0.0,-3.62154,0.0,-3.7113,-4.04928,0.0,-3.95064,-7.31302,-3.546047,0.0
            SmartETFs Smart Transportation,MOTO US Equity,0.0,0.0,Expression,0.0,0.0,0.0,-0.899147,0.0,0.0,0.96434,0.0,0.0,0.0,1.027553,0.0,0.0,0.0
            Simplify Volt Robocar Disrupti,VCAR US Equity,0.0,0.0,Expression,0.0,-0.181762,0.0,0.0,0.0,-0.003167,0.0,0.0,0.465708,0.0,0.0,0.0,0.0,0.0
            WisdomTree Battery Value Chain,WBAT US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Fidelity Electric Vehicles and,FDRV US Equity,0.0,0.0,Expression,0.799443,1.562279,0.0,0.0,3.792996,0.0,0.874082,0.0,0.0,0.0,1.005889,0.0,0.0,0.0
            Amplify Lithium & Battery Tech,BATT US Equity,0.0,0.0,Expression,-3.20195,-0.650965,-3.315955,0.0,2.05477,-1.20613,0.0,-6.792175,-3.181085,-2.1343,0.0,-1.733885,-1.10755,0.0
        Cannabis and Psychedelics,0,0.0,0.0,Sum,65.221092,57.196499,7.191268,-19.892229,29.388268,54.796711,3.870274,8.625633,12.866685,15.392933,12.494908,59.76931,54.758195,0.0
            ETFMG Alternative Harvest ETF,MJ US Equity,0.0,0.0,Expression,6.63234,0.0,-2.73049,-4.070735,-3.467145,0.0,0.0,2.10396,1.5253,0.0,2.733515,0.0,-6.83925,0.0
            AdvisorShares Pure Cannabis ET,YOLO US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,-0.630357,-1.216976,0.0,0.0,0.0,0.0,-0.386337,0.0,0.0,0.0
            MicroSectors Cannabis 2X Lever,MJO US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            MicroSectors Cannabis ETNs,MJJ US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X Cannabis ETF,POTX US Equity,0.0,0.0,Expression,1.6764,1.196,0.0,4.3905,3.0234,0.0,-0.3512,0.0,2.9505,0.326,0.6908,2.9817,0.0,0.0
            Cambria Cannabis ETF,TOKE US Equity,0.0,0.0,Expression,0.0,1.138,-0.3705,-1.418,0.0,0.0,0.0,-0.303,0.0,0.0,0.0,0.0,0.0,0.0
            Amplify Seymour Cannabis ETF,CNBS US Equity,0.0,0.0,Expression,0.0,0.0,0.64178,0.0,0.0,0.4987,0.0,0.0,0.1922,0.0,0.0,0.0,0.0,0.0
            AXS Cannabis ETF,THCX US Equity,0.0,0.0,Expression,0.0,0.0,0.0,-0.533436,0.0,0.0,-0.362478,0.0,0.0,0.0,-0.397634,-0.000511,0.0,0.0
            AdvisorShares Vice ETF,VICE US Equity,0.0,0.0,Expression,-0.241356,0.0,-0.537553,0.0,0.0,0.0,0.431741,0.27965,0.001428,0.0,-0.428337,-0.900002,0.0,0.0
            AdvisorShares Pure US Cannabis,MSOS US Equity,0.0,0.0,Expression,50.880695,61.575138,3.217607,-21.722392,3.102293,-3.176884,1.666281,10.205985,5.546435,11.702921,20.89487,45.457477,59.30998,0.0
            ETFMG US Alternative Harvest E,MJUS US Equity,0.0,0.0,Expression,2.35248,-9.295086,0.575755,2.593015,26.001345,57.00064,1.23031,-6.349785,0.333547,0.327492,-11.816224,0.27356,0.0,0.0
            ETFMG 2X Daily Alternative Har,MJXL US Equity,0.0,0.0,Expression,0.028164,0.05659,0.037548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Defiance Next Gen Altered Expe,PSY US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Advisorshares Psychedelics ETF,PSIL US Equity,0.0,0.0,Expression,0.353934,0.25558,0.034543,0.131551,0.171603,0.15807,0.096783,0.19357,0.221177,0.435216,0.069855,0.278003,0.406126,0.0
            Advisorshares Poseidon Dynamic,PSDN US Equity,0.0,0.0,Expression,0.099603,0.0,0.531257,0.007217,0.32353,0.410548,0.0,0.0,0.078693,0.093034,0.0,0.0,0.0,0.0
            ETFMG 2x Daily Inverse Alterna,MJIN US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Cannabis Growth ETF,BUDX US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            BAD ETF,BAD US Equity,0.0,0.0,Expression,0.0,0.0,0.276816,0.0,0.0,0.014376,0.0,0.246722,1.267212,0.0,0.0,0.271484,0.0,0.0
            PSYK ETF,PSYK US Equity,0.0,0.0,Expression,0.574972,0.0,0.005035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            AdvisorShares MSOS 2x Daily ET,MSOX US Equity,0.0,0.0,Expression,2.460885,2.270277,5.36903,0.289508,0.863599,1.108237,1.053977,1.635698,0.750193,2.50827,1.1344,11.049527,1.881339,0.0
            Roundhill Cannabis ETF,WEED US Equity,0.0,0.0,Expression,0.402975,0.0,0.14044,0.440543,0.0,0.0,0.10486,0.612833,0.0,0.0,0.0,0.358072,0.0,0.0
        Consumer,0,0.0,0.0,Sum,-30.368024,-11.102916,24.39185,5.935117,-30.333984,25.370228,-4.587667,-15.586086,-47.799282,44.787393,-16.702311,-7.360597,-2.211063,0.0
            IQ Global Agribusiness Small C,CROP US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X Iconic US Brands ETF,LOGO US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            The Organics ETF,ORG US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Proshares Online Retail ETF,ONLN US Equity,0.0,0.0,Expression,-9.222864,-3.770535,2.28783,13.774278,-33.037339,-2.703148,-2.992298,-2.136201,-2.951823,-1.02489,-2.826311,-2.24419,2.741332,0.0
            Columbia India Consumer ETF,INCO US Equity,0.0,0.0,Expression,0.0,0.0,0.0,2.286027,0.0,0.0,0.0,2.462794,5.0088,26.174769,0.0,0.0,0.0,0.0
            Columbia Emerging Markets Cons,ECON US Equity,0.0,0.0,Expression,0.0,-5.842051,-8.049629,6.348372,0.0,-1.9567,-0.996236,-12.999275,-2.038,0.0,-2.1257,0.0,-1.977383,0.0
            Global X Funds Global X Health,BFIT US Equity,0.0,0.0,Expression,-0.184,0.0,0.0,-2.0412,0.0,-0.45,-0.4674,-3.5938,-1.0605,0.0,-1.6156,-4.1023,0.0,0.0
            The Health and Fitness ETF,FITS US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Amplify Emerging Markets FinTe,XBUY US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,-0.526405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Franklin Disruptive Commerce E,BUYZ US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.162707,0.0
            Direxion Connected Consumer ET,CCON US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Emles Luxury Goods ETF,LUXE US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Roundhill Sports Betting & iGa,BETZ US Equity,0.0,0.0,Expression,-7.481485,-1.49033,11.73915,-2.32017,0.397675,-1.962437,-2.40518,0.0,-20.445778,-4.04639,-3.95877,0.0,-2.701877,0.0
            Goldman Sachs Future Consumer,GBUY US Equity,0.0,0.0,Expression,0.0,0.0,9.925089,1.30965,0.0,35.233623,0.657332,0.680396,-1.381151,11.563659,0.69902,1.288438,15.424302,0.0
            ProShares On-Demand ETF,OND US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,-0.543205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Amplify Online Retail ETF,IBUY US Equity,0.0,0.0,Expression,-13.479675,0.0,8.48941,-13.42184,2.30568,-2.247905,2.14252,0.0,-24.93083,12.120245,-6.87495,-2.302545,-14.53473,0.0
            Neuberger Berman Next Generati,NBCC US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
        Broad/ Other,0,0.0,0.0,Sum,216.6332,-1.719199,15.577337,5.813507,5.932591,-7.9255,3.349264,-1.151856,-4.376656,-11.274118,-1.494252,-10.142297,-43.390702,0.0
            ARK Israel Innovative Technolo,IZRL US Equity,0.0,0.0,Expression,-2.616233,-0.898349,2.626221,-4.514871,0.0,-0.883482,0.0,-3.502783,-2.411555,-4.991887,2.460845,0.0,-7.189079,0.0
            The 3D Printing ETF,PRNT US Equity,0.0,0.0,Expression,-7.053213,0.0,-1.091643,-5.568389,-4.90336,-4.378591,-1.124659,-2.160507,-0.987221,-1.247559,-5.582621,-3.047435,-2.920758,0.0
            Knowledge Leaders Developed Wo,KLDW US Equity,0.0,0.0,Expression,-1.684995,-5.042165,0.0,0.0,-3.9115,0.0,-4.00473,0.0,0.0,0.0,0.0,0.0,-3.79085,0.0
            Nashville Area ETF,NASH US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Buzz US Sentiment Leaders ETF,BUZ US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            VanEck Vectors Spin-Off ETF,SPUN US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X Founder - Run Compani,BOSS US Equity,0.0,0.0,Expression,0.0,-0.4757,0.0,-0.7047,0.0,-0.6966,0.0,0.0,-0.5056,0.0,0.0,0.0,0.0,0.0
            ProSports Sponsors ETF,FANZ US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Point Bridge America First ETF,MAGA US Equity,0.0,0.0,Expression,0.0,1.986455,0.990345,-0.04132,0.0,0.926228,0.0,0.0,-0.926058,0.0,0.0,0.001167,0.0,0.0
            ETF Series Solutions-Brand Val,BVAL US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            SPDR S&P Kensho Future Securit,FITE US Equity,0.0,0.0,Expression,-1.382403,-0.890028,-0.84946,0.0,0.458992,0.0,-0.935538,0.0,2.410495,-2.923072,3.826501,0.0,0.0,0.0
            Democratic Policies Fund,DEMS US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Republican Policies Fund,GOP US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            EventShares US Legislative Opp,PLCY US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Pacer US Export Leaders ETF,PEXL US Equity,0.0,0.0,Expression,0.0,1.89195,0.0,0.0,2.046905,3.989995,2.051465,8.077845,0.03877,2.218045,2.115485,0.0,4.07791,0.0
            Direxion Msci Defensives Over,RWDC US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Direxion Msci Cyclicals Over D,RWCD US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Goldman Sachs Manufacturing Re,GMAN US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Proshares Pet Care ETF,PAWZ US Equity,0.0,0.0,Expression,-5.668615,-7.316247,-2.472195,-8.997038,0.0,-2.4612,-3.750147,-2.60932,0.0,0.0,-3.781522,-2.21865,-2.177485,0.0
            US Vegan Climate ETF,VEGN US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7268,0.0,0.0,0.983865,0.954595,0.950715,0.0
            SoFi Be Your Own Boss ETF,GIGE US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,-0.851105,0.0,-0.79202,0.0,0.0,0.0,-0.32598,0.0,0.0,0.0
            Pacer Biothreat ETF,VIRS US Equity,0.0,0.0,Expression,0.0,0.0,-0.743565,0.0,0.0,0.0,0.0,0.0,0.003247,0.0,0.0,0.0,0.0,0.0
            Global X Education ETF,EDUT US Equity,0.0,0.0,Expression,0.0,0.0,3e-06,-0.003447,0.0,0.0,0.0,-0.193,0.0,0.0,-0.2139,0.0,0.0,0.0
            Emles Made in America ETF,AMER US Equity,0.0,0.0,Expression,-0.03723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Emles Federal Contractors ETF,FEDX US Equity,0.0,0.0,Expression,-1.252295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Simplify Volt Pop Culture Disr,VPOP US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Roundhill Pro Sports Media & A,MVP US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            LeaderShares Activist Leaders,ACTV US Equity,0.0,0.0,Expression,1.37825,-0.14175,2.213,-0.072,3.30425,1.49675,1.461,0.032,-0.012,1.439,0.01375,-1.524,0.68925,0.0
            VanEck Social Sentiment ETF,BUZZ US Equity,0.0,0.0,Expression,-0.001696,-2.284184,-0.383333,-1.587685,-1.137906,-2.175715,0.589341,-2.107806,-0.970329,-1.598741,0.083389,-0.94581,-1.243134,0.0
            Principal Millennials ETF,GENY US Equity,0.0,0.0,Expression,1.729551,0.0,0.0,0.0,0.0,2.118605,0.0,0.0,0.0,0.0,2.189429,0.0,-17.351967,0.0
            Global X Funds Global X Millen,MILN US Equity,0.0,0.0,Expression,-2.3874,-1.066,-4.5171,0.6332,-3.3318,-2.3433,-1.483,-0.889,-2.8299,1.3371,0.0105,-0.6052,0.2881,0.0
            Roundhill Meme ETF,MEME US Equity,0.0,0.0,Expression,0.0,0.009155,0.00768,0.325495,-0.33022,-0.012345,0.00823,0.0,0.002183,2.001848,0.447041,0.004626,-0.30509,0.0
            Direxion Nanotechnology ETF,TYNE US Equity,0.0,0.0,Expression,0.0,0.0,-0.424883,0.0,-0.430401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            HARBOR ETF Trust - Harbor Corp,HAPY US Equity,0.0,0.0,Expression,0.0,0.0,0.0,2.906051,0.0,0.0,0.0,-0.409348,0.0,0.0,-0.006482,0.0,0.0,0.0
            Strategas Global Policy Opport,SAGP US Equity,0.0,0.0,Expression,1.3223,0.2234,1.1889,3.1891,4.4438,2.1505,1.4757,1.2146,0.4996,0.0,0.2477,0.2482,0.4658,0.0
            Strategas Macro Thematic Oppor,SAMT US Equity,0.0,0.0,Expression,9.6192,4.4295,3.2626,4.371,-0.4612,-6.2901,-1.5781,-1.8044,0.0,-5.6103,0.6954,0.0,-0.2272,0.0
            Amplify Inflation Fighter ETF,IWIN US Equity,0.0,0.0,Expression,-1.02359,-1.565553,0.0,0.0,-2.16103,0.53912,0.0,-0.55494,0.0,0.0,-0.614188,0.0,0.0,0.0
            Newday Ocean Health ETF,AHOY US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.474955,0.0,0.0,0.0,0.0,0.0,0.511885,0.0,0.0
            Axs Change Finance ESG ETF,CHGX US Equity,0.0,0.0,Expression,-3.303595,6.27306,3.408422,0.0,1.463205,0.67028,0.002422,-0.722497,-1.745475,0.02832,0.76512,0.000425,-0.717135,0.0
            JPMorgan Sustainable Consumpti,CIRC US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            First Trust Bloomberg Inflatio,FTIF US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0
            Global X Funds-Global X Green,GRNR US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,-0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Harbor ETF Trust - Harbor Corp,HAPI US Equity,0.0,0.0,Expression,214.078251,-2.239743,0.0,1.094011,0.458561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63517,0.0
            Amplify Thematic All-Stars ETF,MVPS US Equity,0.0,0.0,Expression,-0.74839,0.0,-1.126455,0.0,0.0,0.0,0.0,0.0,-0.475775,0.0,0.0,0.0,-0.84133,0.0
            Nuveen Global Net Zero Transit,NTZG US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Optimize AI Smart Sentiment Ev,OAIE US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Proshares Supply Chain Logisti,SUPL US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Engine No 1 Transform Supply C,SUPP US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010638,-0.009172,-0.002084,0.0,0.012581,0.0
            Fairlead Tactical Sector Fund,TACK US Equity,0.0,0.0,Expression,14.5428,5.387,13.4888,14.7841,11.2901,-1.0506,11.4293,6.2041,3.5436,-1.9202,-4.8065,-3.5221,-13.7462,0.0
            JPMorgan Social Advancement ET,UPWD US Equity,0.0,0.0,Expression,1.122503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
        Agriculture,0,0.0,0.0,Sum,-8.083481,5.759638,-69.165447,-43.434443,-37.649162,-43.368216,-35.982389,-76.910361,-23.066248,-30.999435,-20.430306,-28.513143,-38.473806,0.0
            iShares MSCI Agriculture Produ,VEGI US Equity,0.0,0.0,Expression,14.45319,19.833495,-24.246625,-8.472,-8.70329,-10.15402,-10.250065,-11.38179,-7.91352,-8.01946,-4.09349,-6.02151,-14.572235,0.0
            Invesco Global Agriculture ETF,PAGG US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            VanEck Agribusiness ETF,MOO US Equity,0.0,0.0,Expression,-17.062514,-9.316828,-36.144554,-34.962443,-22.667448,-25.853064,-25.732324,-65.390205,-7.974038,-21.637975,-16.823026,-12.154327,-22.6252,0.0
            First Trust Indxx Global Agric,FTAG US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,-3.01,-2.8295,0.0,0.0,-2.772,-1.342,0.0,0.0,-1.276371,0.0
            iShares Global Timber & Forest,WOOD US Equity,0.0,0.0,Expression,-4.073988,-4.248666,-8.774268,0.0,-4.533456,-4.531632,0.0,4.33656,-4.28199,0.0,0.0,-8.834476,0.0,0.0
            Invesco MSCI Global Timber ETF,CUT US Equity,0.0,0.0,Expression,-1.400169,-1.574808,0.0,0.0,0.0,0.0,0.0,-4.474926,0.0,0.0,0.0,-1.50283,0.0,0.0
            Defiance Next Gen Food & Agric,DIET US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X AgTech & Food Innovat,KROP US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.3098,0.0,0.0,0.0,-0.1247,0.0,0.0,0.0,0.0,0.0
            VanEck Future of Food ETF,YUMY US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.955232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            VegTech Plant-Based Innovation,EATV US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48621,0.0,0.0,0.0
            iShares Emergent Food And AgTe,IVEG US Equity,0.0,0.0,Expression,0.0,1.066445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
        Blockchain & Crypto,0,0.0,0.0,Sum,4.281174,-47.242542,-20.792469,-7.628283,-8.359368,4.361308,5.446553,-10.548126,-13.549736,34.439939,-26.594318,-10.737014,-9.694875,0.0
            Reality Shares Nasdaq Nexgen E,BCNA US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Capital Link Global Fintech Le,KOIN US Equity,0.0,0.0,Expression,0.0,-0.78845,0.0,0.0,-0.738418,0.0,-0.709948,0.0,0.0,0.0,-0.75958,-0.746461,0.0,0.0
            First Trust Indxx Innovative T,LEGR US Equity,0.0,0.0,Expression,-0.007025,0.0,-5.192655,-3.74385,-1.888356,5.127416,-1.881712,-0.008293,-11.70429,0.0,0.0,-9.62,0.0,0.0
            Siren Nasdaq NexGen Economy ET,BLCN US Equity,0.0,0.0,Expression,-0.999187,-10.255455,0.0,-5.43254,-5.74495,0.0,0.0,-4.71476,-2.17443,0.0,-2.0292,-1.91183,0.0,0.0
            REX BKCM ETF,BKC US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X Blockchain ETF,BKCH US Equity,0.0,0.0,Expression,1.0129,0.0,0.1071,1.848096,-0.979,-2.522,1.6277,-1.35,0.3065,3.286,-3.823,-2.9739,2.4979,0.0
            Bitwise Crypto Industry Innova,BITQ US Equity,0.0,0.0,Expression,4.226,-0.858,-1.941,0.197,2.28625,0.5335,1.10675,0.765,0.188,4.097,-1.426,0.82125,0.34425,0.0
            VanEck Digital Transformation,DAPP US Equity,0.0,0.0,Expression,0.732045,1.067396,0.076233,0.0,0.0,-1.036614,0.0,0.540567,2.583514,6.940093,-2.44716,3.7559,0.13932,0.0
            First Trust SkyBridge Crypto I,CRPT US Equity,0.0,0.0,Expression,-0.889538,0.936849,0.0,-1.656,-0.46,-0.45,-0.966,0.0,0.0,0.371,0.0,0.0,0.0,0.0
            Volt Crypto Industry and Equit,BTCR US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Viridi Bitcoin Miners ETF,RIGZ US Equity,0.0,0.0,Expression,0.0,-0.127467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Invesco Alerian Galaxy Blockch,BLKC US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Global X Blockchain & Bitcoin,BITS US Equity,0.0,0.0,Expression,0.1428,1.2577,0.1943,-0.007623,0.0,-0.2763,0.0,0.0,0.7954,0.0141,0.0,-0.3425,0.3795,0.0
            Invesco Alerian Galaxy Crypto Economy ETF,SATO US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.0,0.0,0.314681,0.0,0.0,0.0,0.0,0.0,0.420179,0.0,0.0
            Defiance Digital Revolution ET,NFTZ US Equity,0.0,0.0,Expression,0.0,0.0,0.0,-0.704116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
            Valkyrie Bitcoin Miners ETF,WGMI US Equity,0.0,0.0,Expression,0.0,0.0,0.0,1.093442,1.87528,0.69369,2.008895,0.0,1.842205,7.469332,0.269405,-0.550815,5.79171,0.0
            Vaneck Digital Asset Mining ET,DAM US Equity,0.0,0.0,Expression,0.0,0.0,0.0,0.255223,0.0,0.0,0.993675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
