,Rank 1950-2022,Supplier,Year,Value
6237,73.0,Malaysia,1995,0.0
6238,74.0,South Yemen,1995,0.0
6239,75.0,Lebanon,1995,0.0
6240,76.0,Slovenia,1995,0.0
6241,77.0,Cuba,1995,0.0
6242,78.0,Viet Nam,1995,0.0
6243,79.0,Brunei,1995,0.0
6244,80.0,Morocco,1995,0.0
6245,81.0,Cyprus,1995,0.0
6246,82.0,North Macedonia,1995,0.0
6247,83.0,Colombia,1995,0.0
6248,84.0,Bosnia-Herzegovina,1995,0.0
6249,85.0,Ghana,1995,0.0
6250,86.0,DR Congo,1995,0.0
6251,87.0,Chad,1995,0.0
6252,88.0,Oman,1995,0.0
6253,89.0,Latvia,1995,0.0
6254,90.0,Aruba,1995,0.0
6255,91.0,Sudan,1995,0.0
6256,92.0,Malta,1995,0.0
6257,93.0,Estonia,1995,0.0
6258,94.0,Algeria,1995,0.0
6259,95.0,Kenya,1995,0.0
6260,96.0,Nigeria,1995,0.0
6261,97.0,Fiji,1995,0.0
6262,98.0,Croatia,1995,0.0
6263,99.0,Ecuador,1995,0.0
6264,100.0,Sri Lanka,1995,0.0
6265,101.0,Uruguay,1995,0.0
6266,102.0,Iceland,1995,0.0
6267,103.0,Zimbabwe,1995,0.0
6268,104.0,Mexico,1995,0.0
6269,105.0,Philippines,1995,0.0
6270,106.0,Angola,1995,0.0
6271,107.0,Armenia,1995,0.0
6272,108.0,Uganda,1995,0.0
6273,109.0,South Vietnam,1995,0.0
6274,110.0,Dominican Republic,1995,0.0
6275,111.0,North Yemen,1995,0.0
6276,112.0,Senegal,1995,0.0
6277,113.0,Costa Rica,1995,0.0
6278,114.0,Panama,1995,0.0
6279,115.0,Cote d'Ivoire,1995,0.0
6280,116.0,Eritrea,1995,0.0
6281,117.0,Guyana,1995,0.0
6282,118.0,Bahrain,1995,0.0
6283,119.0,Cambodia,1995,0.0
6284,120.0,Bangladesh,1995,0.0
6285,121.0,Zambia,1995,0.0
6286,122.0,Mozambique,1995,0.0
6287,123.0,FMLN (El Salvador)*,1995,0.0
6288,124.0,Gabon,1995,0.0
6289,125.0,Malawi,1995,0.0
6290,126.0,Libya HoR*,1995,0.0
6291,127.0,Guatemala,1995,0.0
6292,128.0,Mujahedin (Afghanistan)*,1995,0.0
6293,129.0,Seychelles,1995,1.0
6294,130.0,Luxembourg,1995,0.0
6295,131.0,European Union**,1995,0.0
6296,132.0,Niger,1995,0.0
6297,133.0,Albania,1995,0.0
6298,134.0,Bahamas,1995,0.0
6299,135.0,United Nations**,1995,0.0
6300,,Others,1995,0.0
6301,,Total,1995,22855.0
6302,1.0,United States,1996,10839.0
6303,2.0,Soviet Union,1996,0.0
6304,3.0,Russia,1996,3544.0
6305,4.0,United Kingdom,1996,1618.0
6306,5.0,France,1996,1857.0
6307,6.0,Germany,1996,1975.0
6308,7.0,China,1996,766.0
6309,8.0,Italy,1996,291.0
6310,9.0,Czechoslovakia,1996,0.0
6311,10.0,Netherlands,1996,484.0
6312,11.0,Israel,1996,282.0
6313,12.0,Switzerland,1996,195.0
6314,13.0,Spain,1996,113.0
6315,14.0,Sweden,1996,348.0
6316,15.0,Canada,1996,146.0
6317,16.0,Ukraine,1996,234.0
6318,17.0,Poland,1996,46.0
6319,18.0,South Korea,1996,24.0
6320,19.0,Norway,1996,4.0
6321,20.0,Brazil,1996,27.0
6322,21.0,Australia,1996,16.0
6323,22.0,Belarus,1996,129.0
6324,23.0,Turkiye,1996,3.0
6325,24.0,South Africa,1996,31.0
6326,25.0,North Korea,1996,47.0
6327,26.0,Belgium,1996,61.0
6328,27.0,Czechia,1996,123.0
6329,28.0,Finland,1996,3.0
6330,29.0,Japan,1996,165.0
6331,30.0,Austria,1996,18.0
6332,31.0,Denmark,1996,0.0
6333,32.0,Yugoslavia,1996,0.0
6334,33.0,Libya,1996,0.0
6335,34.0,UAE,1996,6.0
6336,35.0,Jordan,1996,0.0
6337,36.0,Romania,1996,4.0
6338,37.0,Uzbekistan,1996,0.0
6339,38.0,Singapore,1996,0.0
6340,39.0,Egypt,1996,5.0
6341,40.0,unknown supplier(s),1996,75.0
6342,41.0,Bulgaria,1996,21.0
6343,42.0,Iran,1996,2.0
6344,43.0,Slovakia,1996,62.0
6345,44.0,East Germany (GDR),1996,0.0
6346,45.0,India,1996,0.0
6347,46.0,Portugal,1996,0.0
6348,47.0,Indonesia,1996,0.0
6349,48.0,Moldova,1996,0.0
6350,49.0,Syria,1996,0.0
6351,50.0,Ireland,1996,0.0
6352,51.0,Hungary,1996,0.0
6353,52.0,Serbia,1996,20.0
6354,53.0,Pakistan,1996,0.0
6355,54.0,Taiwan,1996,4.0
6356,55.0,Kazakhstan,1996,12.0
6357,56.0,Iraq,1996,0.0
6358,57.0,Greece,1996,19.0
6359,58.0,Kyrgyzstan,1996,0.0
6360,59.0,Georgia,1996,0.0
6361,60.0,Montenegro,1996,0.0
6362,61.0,New Zealand,1996,0.0
6363,62.0,Chile,1996,29.0
6364,63.0,Saudi Arabia,1996,1.0
6365,64.0,Kuwait,1996,0.0
6366,65.0,Argentina,1996,0.0
6367,66.0,Ethiopia,1996,0.0
6368,67.0,Thailand,1996,0.0
6369,68.0,Nicaragua,1996,0.0
6370,69.0,Lithuania,1996,0.0
6371,70.0,Venezuela,1996,0.0
6372,71.0,Qatar,1996,0.0
6373,72.0,Peru,1996,0.0
6374,73.0,Malaysia,1996,0.0
6375,74.0,South Yemen,1996,0.0
6376,75.0,Lebanon,1996,0.0
6377,76.0,Slovenia,1996,0.0
6378,77.0,Cuba,1996,0.0
6379,78.0,Viet Nam,1996,0.0
6380,79.0,Brunei,1996,0.0
6381,80.0,Morocco,1996,0.0
6382,81.0,Cyprus,1996,34.0
6383,82.0,North Macedonia,1996,0.0
6384,83.0,Colombia,1996,0.0
6385,84.0,Bosnia-Herzegovina,1996,0.0
6386,85.0,Ghana,1996,0.0
6387,86.0,DR Congo,1996,0.0
6388,87.0,Chad,1996,0.0
6389,88.0,Oman,1996,0.0
6390,89.0,Latvia,1996,0.0
6391,90.0,Aruba,1996,18.0
6392,91.0,Sudan,1996,0.0
6393,92.0,Malta,1996,0.0
6394,93.0,Estonia,1996,8.0
6395,94.0,Algeria,1996,0.0
6396,95.0,Kenya,1996,0.0
6397,96.0,Nigeria,1996,0.0
6398,97.0,Fiji,1996,0.0
6399,98.0,Croatia,1996,0.0
6400,99.0,Ecuador,1996,0.0
6401,100.0,Sri Lanka,1996,0.0
6402,101.0,Uruguay,1996,0.0
6403,102.0,Iceland,1996,0.0
6404,103.0,Zimbabwe,1996,0.0
6405,104.0,Mexico,1996,0.0
6406,105.0,Philippines,1996,0.0
6407,106.0,Angola,1996,0.0
6408,107.0,Armenia,1996,0.0
6409,108.0,Uganda,1996,0.0
6410,109.0,South Vietnam,1996,0.0
6411,110.0,Dominican Republic,1996,0.0
6412,111.0,North Yemen,1996,0.0
6413,112.0,Senegal,1996,0.0
6414,113.0,Costa Rica,1996,0.0
6415,114.0,Panama,1996,0.0
6416,115.0,Cote d'Ivoire,1996,0.0
6417,116.0,Eritrea,1996,0.0
6418,117.0,Guyana,1996,0.0
6419,118.0,Bahrain,1996,0.0
6420,119.0,Cambodia,1996,0.0
6421,120.0,Bangladesh,1996,0.0
6422,121.0,Zambia,1996,0.0
6423,122.0,Mozambique,1996,0.0
6424,123.0,FMLN (El Salvador)*,1996,0.0
6425,124.0,Gabon,1996,0.0
6426,125.0,Malawi,1996,0.0
6427,126.0,Libya HoR*,1996,0.0
6428,127.0,Guatemala,1996,0.0
6429,128.0,Mujahedin (Afghanistan)*,1996,0.0
6430,129.0,Seychelles,1996,0.0
6431,130.0,Luxembourg,1996,0.0
6432,131.0,European Union**,1996,0.0
6433,132.0,Niger,1996,0.0
6434,133.0,Albania,1996,0.0
6435,134.0,Bahamas,1996,0.0
6436,135.0,United Nations**,1996,0.0
6437,,Others,1996,0.0
6438,,Total,1996,23705.0
6439,1.0,United States,1997,14500.0
6440,2.0,Soviet Union,1997,0.0
6441,3.0,Russia,1997,3341.0
6442,4.0,United Kingdom,1997,2359.0
6443,5.0,France,1997,3194.0
6444,6.0,Germany,1997,957.0
6445,7.0,China,1997,427.0
6446,8.0,Italy,1997,451.0
6447,9.0,Czechoslovakia,1997,0.0
6448,10.0,Netherlands,1997,608.0
6449,11.0,Israel,1997,231.0
6450,12.0,Switzerland,1997,126.0
6451,13.0,Spain,1997,634.0
6452,14.0,Sweden,1997,104.0
6453,15.0,Canada,1997,96.0
6454,16.0,Ukraine,1997,558.0
6455,17.0,Poland,1997,21.0
6456,18.0,South Korea,1997,25.0
6457,19.0,Norway,1997,19.0
6458,20.0,Brazil,1997,27.0
6459,21.0,Australia,1997,20.0
6460,22.0,Belarus,1997,402.0
6461,23.0,Turkiye,1997,0.0
6462,24.0,South Africa,1997,7.0
6463,25.0,North Korea,1997,47.0
6464,26.0,Belgium,1997,93.0
6465,27.0,Czechia,1997,24.0
6466,28.0,Finland,1997,1.0
6467,29.0,Japan,1997,25.0
6468,30.0,Austria,1997,1.0
6469,31.0,Denmark,1997,0.0
6470,32.0,Yugoslavia,1997,0.0
6471,33.0,Libya,1997,3.0
6472,34.0,UAE,1997,37.0
6473,35.0,Jordan,1997,6.0
6474,36.0,Romania,1997,11.0
6475,37.0,Uzbekistan,1997,0.0
6476,38.0,Singapore,1997,46.0
6477,39.0,Egypt,1997,5.0
6478,40.0,unknown supplier(s),1997,11.0
6479,41.0,Bulgaria,1997,6.0
6480,42.0,Iran,1997,0.0
6481,43.0,Slovakia,1997,58.0
6482,44.0,East Germany (GDR),1997,0.0
6483,45.0,India,1997,0.0
6484,46.0,Portugal,1997,0.0
6485,47.0,Indonesia,1997,9.0
6486,48.0,Moldova,1997,217.0
6487,49.0,Syria,1997,0.0
6488,50.0,Ireland,1997,0.0
6489,51.0,Hungary,1997,24.0
6490,52.0,Serbia,1997,5.0
6491,53.0,Pakistan,1997,0.0
6492,54.0,Taiwan,1997,5.0
6493,55.0,Kazakhstan,1997,3.0
6494,56.0,Iraq,1997,0.0
6495,57.0,Greece,1997,31.0
6496,58.0,Kyrgyzstan,1997,0.0
6497,59.0,Georgia,1997,0.0
6498,60.0,Montenegro,1997,0.0
6499,61.0,New Zealand,1997,0.0
6500,62.0,Chile,1997,0.0
6501,63.0,Saudi Arabia,1997,0.0
6502,64.0,Kuwait,1997,0.0
6503,65.0,Argentina,1997,0.0
6504,66.0,Ethiopia,1997,17.0
6505,67.0,Thailand,1997,0.0
6506,68.0,Nicaragua,1997,0.0
6507,69.0,Lithuania,1997,0.0
6508,70.0,Venezuela,1997,0.0
6509,71.0,Qatar,1997,0.0
6510,72.0,Peru,1997,0.0
6511,73.0,Malaysia,1997,0.0
6512,74.0,South Yemen,1997,0.0
6513,75.0,Lebanon,1997,0.0
6514,76.0,Slovenia,1997,0.0
6515,77.0,Cuba,1997,0.0
6516,78.0,Viet Nam,1997,0.0
6517,79.0,Brunei,1997,0.0
6518,80.0,Morocco,1997,0.0
6519,81.0,Cyprus,1997,0.0
6520,82.0,North Macedonia,1997,0.0
6521,83.0,Colombia,1997,0.0
6522,84.0,Bosnia-Herzegovina,1997,0.0
6523,85.0,Ghana,1997,0.0
6524,86.0,DR Congo,1997,22.0
6525,87.0,Chad,1997,0.0
6526,88.0,Oman,1997,0.0
6527,89.0,Latvia,1997,0.0
6528,90.0,Aruba,1997,0.0
6529,91.0,Sudan,1997,0.0
6530,92.0,Malta,1997,0.0
6531,93.0,Estonia,1997,0.0
6532,94.0,Algeria,1997,0.0
6533,95.0,Kenya,1997,0.0
6534,96.0,Nigeria,1997,0.0
6535,97.0,Fiji,1997,0.0
6536,98.0,Croatia,1997,0.0
6537,99.0,Ecuador,1997,0.0
6538,100.0,Sri Lanka,1997,0.0
6539,101.0,Uruguay,1997,0.0
6540,102.0,Iceland,1997,0.0
6541,103.0,Zimbabwe,1997,0.0
6542,104.0,Mexico,1997,0.0
6543,105.0,Philippines,1997,0.0
6544,106.0,Angola,1997,0.0
6545,107.0,Armenia,1997,0.0
6546,108.0,Uganda,1997,0.0
6547,109.0,South Vietnam,1997,0.0
6548,110.0,Dominican Republic,1997,0.0
6549,111.0,North Yemen,1997,0.0
6550,112.0,Senegal,1997,0.0
6551,113.0,Costa Rica,1997,0.0
6552,114.0,Panama,1997,0.0
6553,115.0,Cote d'Ivoire,1997,0.0
6554,116.0,Eritrea,1997,0.0
6555,117.0,Guyana,1997,0.0
6556,118.0,Bahrain,1997,0.0
6557,119.0,Cambodia,1997,0.0
6558,120.0,Bangladesh,1997,0.0
6559,121.0,Zambia,1997,0.0
6560,122.0,Mozambique,1997,0.0
6561,123.0,FMLN (El Salvador)*,1997,0.0
6562,124.0,Gabon,1997,0.0
6563,125.0,Malawi,1997,0.0
6564,126.0,Libya HoR*,1997,0.0
6565,127.0,Guatemala,1997,0.0
6566,128.0,Mujahedin (Afghanistan)*,1997,0.0
6567,129.0,Seychelles,1997,0.0
6568,130.0,Luxembourg,1997,0.0
6569,131.0,European Union**,1997,0.0
6570,132.0,Niger,1997,0.0
6571,133.0,Albania,1997,0.0
6572,134.0,Bahamas,1997,0.0
6573,135.0,United Nations**,1997,0.0
6574,,Others,1997,0.0
6575,,Total,1997,28815.0
6576,1.0,United States,1998,15708.0
6577,2.0,Soviet Union,1998,0.0
6578,3.0,Russia,1998,2030.0
6579,4.0,United Kingdom,1998,1387.0
6580,5.0,France,1998,3127.0
6581,6.0,Germany,1998,1830.0
6582,7.0,China,1998,350.0
6583,8.0,Italy,1998,425.0
6584,9.0,Czechoslovakia,1998,0.0
6585,10.0,Netherlands,1998,620.0
6586,11.0,Israel,1998,215.0
6587,12.0,Switzerland,1998,214.0
6588,13.0,Spain,1998,174.0
6589,14.0,Sweden,1998,337.0
6590,15.0,Canada,1998,37.0
6591,16.0,Ukraine,1998,708.0
6592,17.0,Poland,1998,1.0
6593,18.0,South Korea,1998,32.0
6594,19.0,Norway,1998,3.0
6595,20.0,Brazil,1998,18.0
6596,21.0,Australia,1998,4.0
6597,22.0,Belarus,1998,63.0
6598,23.0,Turkiye,1998,3.0
6599,24.0,South Africa,1998,22.0
6600,25.0,North Korea,1998,81.0
6601,26.0,Belgium,1998,46.0
6602,27.0,Czechia,1998,20.0
6603,28.0,Finland,1998,17.0
6604,29.0,Japan,1998,0.0
6605,30.0,Austria,1998,29.0
6606,31.0,Denmark,1998,0.0
6607,32.0,Yugoslavia,1998,0.0
6608,33.0,Libya,1998,10.0
6609,34.0,UAE,1998,0.0
6610,35.0,Jordan,1998,0.0
6611,36.0,Romania,1998,2.0
6612,37.0,Uzbekistan,1998,0.0
6613,38.0,Singapore,1998,23.0
6614,39.0,Egypt,1998,0.0
6615,40.0,unknown supplier(s),1998,4.0
6616,41.0,Bulgaria,1998,39.0
6617,42.0,Iran,1998,0.0
6618,43.0,Slovakia,1998,10.0
6619,44.0,East Germany (GDR),1998,0.0
6620,45.0,India,1998,0.0
6621,46.0,Portugal,1998,0.0
6622,47.0,Indonesia,1998,0.0
6623,48.0,Moldova,1998,0.0
6624,49.0,Syria,1998,0.0
6625,50.0,Ireland,1998,0.0
6626,51.0,Hungary,1998,0.0
6627,52.0,Serbia,1998,0.0
6628,53.0,Pakistan,1998,0.0
6629,54.0,Taiwan,1998,0.0
6630,55.0,Kazakhstan,1998,6.0
6631,56.0,Iraq,1998,0.0
6632,57.0,Greece,1998,9.0
6633,58.0,Kyrgyzstan,1998,0.0
6634,59.0,Georgia,1998,0.0
6635,60.0,Montenegro,1998,0.0
6636,61.0,New Zealand,1998,0.0
6637,62.0,Chile,1998,2.0
6638,63.0,Saudi Arabia,1998,0.0
6639,64.0,Kuwait,1998,95.0
6640,65.0,Argentina,1998,0.0
6641,66.0,Ethiopia,1998,0.0
6642,67.0,Thailand,1998,0.0
6643,68.0,Nicaragua,1998,0.0
6644,69.0,Lithuania,1998,0.0
6645,70.0,Venezuela,1998,0.0
6646,71.0,Qatar,1998,0.0
6647,72.0,Peru,1998,0.0
6648,73.0,Malaysia,1998,0.0
6649,74.0,South Yemen,1998,0.0
6650,75.0,Lebanon,1998,0.0
6651,76.0,Slovenia,1998,0.0
6652,77.0,Cuba,1998,0.0
6653,78.0,Viet Nam,1998,0.0
6654,79.0,Brunei,1998,0.0
6655,80.0,Morocco,1998,0.0
6656,81.0,Cyprus,1998,0.0
6657,82.0,North Macedonia,1998,0.0
6658,83.0,Colombia,1998,0.0
6659,84.0,Bosnia-Herzegovina,1998,0.0
6660,85.0,Ghana,1998,0.0
6661,86.0,DR Congo,1998,0.0
6662,87.0,Chad,1998,0.0
6663,88.0,Oman,1998,0.0
6664,89.0,Latvia,1998,0.0
6665,90.0,Aruba,1998,0.0
6666,91.0,Sudan,1998,0.0
6667,92.0,Malta,1998,0.0
6668,93.0,Estonia,1998,0.0
6669,94.0,Algeria,1998,0.0
6670,95.0,Kenya,1998,0.0
6671,96.0,Nigeria,1998,0.0
6672,97.0,Fiji,1998,0.0
6673,98.0,Croatia,1998,0.0
6674,99.0,Ecuador,1998,0.0
6675,100.0,Sri Lanka,1998,8.0
6676,101.0,Uruguay,1998,0.0
6677,102.0,Iceland,1998,0.0
6678,103.0,Zimbabwe,1998,0.0
6679,104.0,Mexico,1998,0.0
6680,105.0,Philippines,1998,0.0
6681,106.0,Angola,1998,0.0
6682,107.0,Armenia,1998,0.0
6683,108.0,Uganda,1998,0.0
6684,109.0,South Vietnam,1998,0.0
6685,110.0,Dominican Republic,1998,0.0
6686,111.0,North Yemen,1998,0.0
6687,112.0,Senegal,1998,0.0
6688,113.0,Costa Rica,1998,0.0
6689,114.0,Panama,1998,0.0
6690,115.0,Cote d'Ivoire,1998,0.0
6691,116.0,Eritrea,1998,2.0
6692,117.0,Guyana,1998,0.0
6693,118.0,Bahrain,1998,0.0
6694,119.0,Cambodia,1998,0.0
6695,120.0,Bangladesh,1998,0.0
6696,121.0,Zambia,1998,0.0
6697,122.0,Mozambique,1998,0.0
6698,123.0,FMLN (El Salvador)*,1998,0.0
6699,124.0,Gabon,1998,0.0
6700,125.0,Malawi,1998,0.0
6701,126.0,Libya HoR*,1998,0.0
6702,127.0,Guatemala,1998,0.0
6703,128.0,Mujahedin (Afghanistan)*,1998,0.0
6704,129.0,Seychelles,1998,0.0
6705,130.0,Luxembourg,1998,0.0
6706,131.0,European Union**,1998,0.0
6707,132.0,Niger,1998,0.0
6708,133.0,Albania,1998,0.0
6709,134.0,Bahamas,1998,0.0
6710,135.0,United Nations**,1998,0.0
6711,,Others,1998,0.0
6712,,Total,1998,27712.0
6713,1.0,United States,1999,11543.0
6714,2.0,Soviet Union,1999,0.0
6715,3.0,Russia,1999,4255.0
6716,4.0,United Kingdom,1999,1310.0
6717,5.0,France,1999,1762.0
6718,6.0,Germany,1999,1885.0
6719,7.0,China,1999,329.0
6720,8.0,Italy,1999,521.0
6721,9.0,Czechoslovakia,1999,0.0
6722,10.0,Netherlands,1999,355.0
6723,11.0,Israel,1999,166.0
6724,12.0,Switzerland,1999,282.0
6725,13.0,Spain,1999,46.0
6726,14.0,Sweden,1999,387.0
6727,15.0,Canada,1999,78.0
6728,16.0,Ukraine,1999,732.0
6729,17.0,Poland,1999,65.0
6730,18.0,South Korea,1999,0.0
6731,19.0,Norway,1999,5.0
6732,20.0,Brazil,1999,0.0
6733,21.0,Australia,1999,0.0
6734,22.0,Belarus,1999,452.0
6735,23.0,Turkiye,1999,44.0
6736,24.0,South Africa,1999,28.0
6737,25.0,North Korea,1999,55.0
6738,26.0,Belgium,1999,62.0
6739,27.0,Czechia,1999,57.0
6740,28.0,Finland,1999,20.0
6741,29.0,Japan,1999,0.0
6742,30.0,Austria,1999,23.0
6743,31.0,Denmark,1999,3.0
6744,32.0,Yugoslavia,1999,0.0
6745,33.0,Libya,1999,0.0
6746,34.0,UAE,1999,0.0
6747,35.0,Jordan,1999,0.0
6748,36.0,Romania,1999,19.0
6749,37.0,Uzbekistan,1999,0.0
6750,38.0,Singapore,1999,11.0
6751,39.0,Egypt,1999,0.0
6752,40.0,unknown supplier(s),1999,3.0
6753,41.0,Bulgaria,1999,167.0
6754,42.0,Iran,1999,0.0
6755,43.0,Slovakia,1999,125.0
6756,44.0,East Germany (GDR),1999,0.0
6757,45.0,India,1999,0.0
6758,46.0,Portugal,1999,0.0
6759,47.0,Indonesia,1999,54.0
6760,48.0,Moldova,1999,0.0
6761,49.0,Syria,1999,0.0
6762,50.0,Ireland,1999,0.0
6763,51.0,Hungary,1999,0.0
6764,52.0,Serbia,1999,0.0
6765,53.0,Pakistan,1999,0.0
6766,54.0,Taiwan,1999,0.0
6767,55.0,Kazakhstan,1999,183.0
6768,56.0,Iraq,1999,0.0
6769,57.0,Greece,1999,3.0
6770,58.0,Kyrgyzstan,1999,0.0
6771,59.0,Georgia,1999,46.0
6772,60.0,Montenegro,1999,0.0
6773,61.0,New Zealand,1999,1.0
6774,62.0,Chile,1999,1.0
6775,63.0,Saudi Arabia,1999,0.0
6776,64.0,Kuwait,1999,0.0
6777,65.0,Argentina,1999,0.0
6778,66.0,Ethiopia,1999,0.0
6779,67.0,Thailand,1999,0.0
6780,68.0,Nicaragua,1999,0.0
6781,69.0,Lithuania,1999,0.0
6782,70.0,Venezuela,1999,0.0
6783,71.0,Qatar,1999,9.0
6784,72.0,Peru,1999,0.0
6785,73.0,Malaysia,1999,11.0
6786,74.0,South Yemen,1999,0.0
6787,75.0,Lebanon,1999,0.0
6788,76.0,Slovenia,1999,0.0
6789,77.0,Cuba,1999,0.0
6790,78.0,Viet Nam,1999,0.0
6791,79.0,Brunei,1999,0.0
6792,80.0,Morocco,1999,0.0
6793,81.0,Cyprus,1999,0.0
6794,82.0,North Macedonia,1999,0.0
6795,83.0,Colombia,1999,0.0
6796,84.0,Bosnia-Herzegovina,1999,0.0
6797,85.0,Ghana,1999,0.0
6798,86.0,DR Congo,1999,0.0
6799,87.0,Chad,1999,0.0
6800,88.0,Oman,1999,0.0
6801,89.0,Latvia,1999,0.0
6802,90.0,Aruba,1999,0.0
6803,91.0,Sudan,1999,0.0
6804,92.0,Malta,1999,0.0
6805,93.0,Estonia,1999,0.0
6806,94.0,Algeria,1999,0.0
6807,95.0,Kenya,1999,0.0
6808,96.0,Nigeria,1999,0.0
6809,97.0,Fiji,1999,0.0
6810,98.0,Croatia,1999,0.0
6811,99.0,Ecuador,1999,0.0
6812,100.0,Sri Lanka,1999,0.0
6813,101.0,Uruguay,1999,0.0
6814,102.0,Iceland,1999,0.0
6815,103.0,Zimbabwe,1999,0.0
6816,104.0,Mexico,1999,0.0
6817,105.0,Philippines,1999,0.0
6818,106.0,Angola,1999,0.0
6819,107.0,Armenia,1999,0.0
6820,108.0,Uganda,1999,0.0
6821,109.0,South Vietnam,1999,0.0
6822,110.0,Dominican Republic,1999,0.0
6823,111.0,North Yemen,1999,0.0
6824,112.0,Senegal,1999,0.0
6825,113.0,Costa Rica,1999,0.0
6826,114.0,Panama,1999,0.0
6827,115.0,Cote d'Ivoire,1999,0.0
6828,116.0,Eritrea,1999,0.0
6829,117.0,Guyana,1999,0.0
6830,118.0,Bahrain,1999,0.0
6831,119.0,Cambodia,1999,0.0
6832,120.0,Bangladesh,1999,0.0
6833,121.0,Zambia,1999,0.0
6834,122.0,Mozambique,1999,0.0
6835,123.0,FMLN (El Salvador)*,1999,0.0
6836,124.0,Gabon,1999,0.0
6837,125.0,Malawi,1999,0.0
6838,126.0,Libya HoR*,1999,0.0
6839,127.0,Guatemala,1999,0.0
6840,128.0,Mujahedin (Afghanistan)*,1999,0.0
6841,129.0,Seychelles,1999,0.0
6842,130.0,Luxembourg,1999,0.0
6843,131.0,European Union**,1999,0.0
6844,132.0,Niger,1999,0.0
6845,133.0,Albania,1999,0.0
6846,134.0,Bahamas,1999,0.0
6847,135.0,United Nations**,1999,0.0
6848,,Others,1999,0.0
6849,,Total,1999,25097.0
6850,1.0,United States,2000,7651.0
6851,2.0,Soviet Union,2000,0.0
6852,3.0,Russia,2000,4454.0
6853,4.0,United Kingdom,2000,1601.0
6854,5.0,France,2000,1023.0
6855,6.0,Germany,2000,1653.0
6856,7.0,China,2000,310.0
6857,8.0,Italy,2000,205.0
6858,9.0,Czechoslovakia,2000,0.0
6859,10.0,Netherlands,2000,281.0
6860,11.0,Israel,2000,371.0
6861,12.0,Switzerland,2000,186.0
6862,13.0,Spain,2000,47.0
6863,14.0,Sweden,2000,360.0
6864,15.0,Canada,2000,67.0
6865,16.0,Ukraine,2000,270.0
6866,17.0,Poland,2000,47.0
6867,18.0,South Korea,2000,10.0
6868,19.0,Norway,2000,3.0
6869,20.0,Brazil,2000,0.0
6870,21.0,Australia,2000,0.0
6871,22.0,Belarus,2000,293.0
6872,23.0,Turkiye,2000,20.0
6873,24.0,South Africa,2000,20.0
6874,25.0,North Korea,2000,58.0
6875,26.0,Belgium,2000,46.0
6876,27.0,Czechia,2000,81.0
6877,28.0,Finland,2000,12.0
6878,29.0,Japan,2000,0.0
6879,30.0,Austria,2000,23.0
6880,31.0,Denmark,2000,18.0
6881,32.0,Yugoslavia,2000,0.0
6882,33.0,Libya,2000,0.0
6883,34.0,UAE,2000,0.0
6884,35.0,Jordan,2000,0.0
6885,36.0,Romania,2000,3.0
6886,37.0,Uzbekistan,2000,0.0
6887,38.0,Singapore,2000,11.0
6888,39.0,Egypt,2000,0.0
6889,40.0,unknown supplier(s),2000,11.0
6890,41.0,Bulgaria,2000,2.0
6891,42.0,Iran,2000,0.0
6892,43.0,Slovakia,2000,37.0
6893,44.0,East Germany (GDR),2000,0.0
6894,45.0,India,2000,21.0
6895,46.0,Portugal,2000,0.0
6896,47.0,Indonesia,2000,0.0
6897,48.0,Moldova,2000,6.0
6898,49.0,Syria,2000,0.0
6899,50.0,Ireland,2000,0.0
6900,51.0,Hungary,2000,0.0
6901,52.0,Serbia,2000,0.0
6902,53.0,Pakistan,2000,3.0
6903,54.0,Taiwan,2000,0.0
6904,55.0,Kazakhstan,2000,19.0
6905,56.0,Iraq,2000,0.0
6906,57.0,Greece,2000,2.0
6907,58.0,Kyrgyzstan,2000,0.0
6908,59.0,Georgia,2000,69.0
6909,60.0,Montenegro,2000,0.0
6910,61.0,New Zealand,2000,1.0
6911,62.0,Chile,2000,1.0
6912,63.0,Saudi Arabia,2000,0.0
6913,64.0,Kuwait,2000,0.0
6914,65.0,Argentina,2000,2.0
6915,66.0,Ethiopia,2000,0.0
6916,67.0,Thailand,2000,0.0
6917,68.0,Nicaragua,2000,0.0
6918,69.0,Lithuania,2000,0.0
6919,70.0,Venezuela,2000,0.0
6920,71.0,Qatar,2000,0.0
6921,72.0,Peru,2000,0.0
6922,73.0,Malaysia,2000,0.0
6923,74.0,South Yemen,2000,0.0
6924,75.0,Lebanon,2000,0.0
6925,76.0,Slovenia,2000,0.0
6926,77.0,Cuba,2000,0.0
6927,78.0,Viet Nam,2000,0.0
6928,79.0,Brunei,2000,0.0
6929,80.0,Morocco,2000,0.0
6930,81.0,Cyprus,2000,0.0
6931,82.0,North Macedonia,2000,0.0
6932,83.0,Colombia,2000,0.0
6933,84.0,Bosnia-Herzegovina,2000,0.0
6934,85.0,Ghana,2000,0.0
6935,86.0,DR Congo,2000,0.0
6936,87.0,Chad,2000,0.0
6937,88.0,Oman,2000,0.0
6938,89.0,Latvia,2000,0.0
6939,90.0,Aruba,2000,0.0
6940,91.0,Sudan,2000,0.0
6941,92.0,Malta,2000,0.0
6942,93.0,Estonia,2000,0.0
6943,94.0,Algeria,2000,0.0
6944,95.0,Kenya,2000,0.0
6945,96.0,Nigeria,2000,0.0
6946,97.0,Fiji,2000,0.0
6947,98.0,Croatia,2000,2.0
6948,99.0,Ecuador,2000,0.0
