,Country Name,Country Code,Series Name,Series Code,Year,GDP
6874,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1984,4967162167.94119
6875,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6876,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1984,6191437070.43467
6877,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1984,42123029.9899231
6878,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6879,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1984,97510235986.0046
6880,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6881,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1984,21700088897.5646
6882,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6883,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1984,1757142852.65122
6884,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6885,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6886,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1984,333163557.421089
6887,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6888,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6889,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1984,502620920.656533
6890,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6891,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1984,4438435492.87908
6892,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1984,1304361353.27024
6893,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1984,3905938480.86119
6894,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1984,1758028656.74575
6895,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1984,33942902256.9454
6896,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1984,109503546.105763
6897,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1984,1232932104.67093
6898,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1984,1101828568.76804
6899,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1984,45144000
6900,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1984,1074373174.16338
6901,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1984,1040554576.01413
6902,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1984,184231211497.054
6903,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6904,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6905,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1984,1037314956.25083
6906,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1984,2098734600
6907,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6908,Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1984,14824668235.7834
6909,Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6910,Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1984,1354699245.07241
6911,Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1984,1951259376.82085
6912,Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6913,Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1984,2581207387.79709
6914,Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1984,143912664148.352
6915,New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1984,796066192.872695
6916,New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1984,21665582141.0677
6917,Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1984,3117599872.08764
6918,Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1984,1461243326.83775
6919,Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1984,73484359521.4887
6920,North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6921,Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6922,Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1984,62058271862.7546
6923,Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1984,8821430391.57955
6924,Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1984,31151825467.4978
6925,Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6926,Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1984,6183387100
6927,Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1984,2552663565.32673
6928,Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1984,4502462807.13993
6929,Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1984,17600400384.5073
6930,Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1984,35730184921.1822
6931,Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6932,Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1984,25217969049.5755
6933,Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1984,19162600000
6934,Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1984,6704395824.94328
6935,Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6936,Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6937,Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1984,1587413091.46475
6938,Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1984,109200934.328518
6939,San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6940,Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6941,Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1984,119624918956.209
6942,Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1984,3485165433.40439
6943,Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6944,Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1984,160992928.613245
6945,Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1984,1087471861.98928
6946,Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1984,19749361097.965
6947,Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6948,Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6949,Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6950,Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1984,181570454.325856
6951,Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1984,788307213.438235
6952,South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1984,84870134616.1773
6953,South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6954,Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1984,172102910370.524
6955,Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1984,6043474842.76729
6956,St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1984,98603703.7037037
6957,St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1984,251481481.481481
6958,St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6959,St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1984,135024987.777778
6960,Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1984,10447615384.6154
6961,Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1984,864000000
6962,Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1984,109201362589.001
6963,Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1984,109456088574.231
6964,Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1984,19195414014.7766
6965,Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6966,Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6967,Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1984,41797647303.3483
6968,Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6969,Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1984,975908209.64252
6970,Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1984,64248354.5414656
6971,Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1984,7757083334.68006
6972,Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1984,8254537657.29164
6973,Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1984,59990263932.8983
6974,Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6975,Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6976,Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6977,Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1984,3615647477.06862
6978,Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6979,United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1984,41807954240.6484
6980,United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1984,461483005638.353
6981,United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1984,4037613000000
6982,Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1984,4850238549.61832
6983,Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6984,Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1984,144482515.368336
6985,"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1984,59867743467.9335
6986,Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6987,Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6988,West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6989,"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6990,Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1984,2719518932.99541
6991,Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1984,6352125900
6992,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1984,160646748724.36
6993,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1984,114516348920.8
6994,Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1984,425899415741.843
6995,Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1984,15982824810.1128
6996,Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1984,..
6997,Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1984,1457264926621.25
6998,East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1984,2235982147816.93
6999,East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1984,480900837963.174
7000,East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1984,480300216521.686
7001,Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1984,2332403164199.5
7002,Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1984,3678603570653.75
7003,Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1984,..
7004,Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1984,..
7005,European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1984,2603220657105.87
7006,Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1984,358699789769.642
7007,Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1984,103775370860.91
7008,High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1984,9708510805998.46
7009,IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1984,2545964829024.57
7010,IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1984,2845219285275.32
7011,IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1984,144656607095.242
7012,IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1984,151191821040.195
7013,IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1984,297176525826.322
7014,Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1984,1336604317430.23
7015,Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1984,764325858454.203
7016,Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1984,639292019906.351
7017,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1984,714278722532.596
7018,Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1984,107081110481.506
7019,Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1984,2677911888320.9
7020,Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1984,79897230355.1539
7021,Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1984,780993433162.384
7022,Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1984,638070519986.112
7023,Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1984,364418541881.349
7024,Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1984,361165794970.424
7025,Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1984,2599512223206.92
7026,North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1984,4395326572390.41
7027,Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1984,..
7028,OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1984,9578521106787.23
7029,Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1984,33869280908.774
7030,Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1984,1979416202.74968
7031,Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1984,9328457473003.21
7032,Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1984,212921069101.947
7033,Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1984,52176614051.1879
7034,South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1984,272676312680.721
7035,South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1984,272676312680.721
7036,Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1984,275683682181.118
7037,Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1984,275527482096.399
7038,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1984,275683682181.118
7039,Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1984,1802314273336.5
7040,World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1984,12311633033275.5
7041,0,0,0,0,1984,0
7042,0,0,0,0,1984,0
7043,0,0,0,0,1984,0
7044,0,0,Data from database: World Development Indicators,0,1984,0
7045,0,0,Last Updated: 10/26/2023,0,1984,0
7046,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7047,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1985,1897050133.42015
7048,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1985,57937868670.1937
7049,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7050,Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1985,346742876.30271
7051,Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1985,7554065410.121
7052,Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1985,240923924.814815
7053,Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1985,88150891728.1064
7054,Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7055,Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7056,Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1985,180634851530.181
7057,Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1985,69386774408.0872
7058,Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7059,"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1985,2320699900
7060,Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1985,3651861702.12766
7061,Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1985,22278423076.9231
7062,Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1985,1409536120.91682
7063,Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7064,Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1985,86268264148.3796
7065,Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1985,212643742.665
7066,Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1985,1045712789.8201
7067,Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1985,1039500032
7068,Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1985,163288815.32637
7069,Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1985,5377276555.06886
7070,Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7071,Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1985,1114783538.17406
7072,Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1985,210879844638.877
7073,British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7074,Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1985,3523532486.95521
7075,Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1985,17155421052.6316
7076,Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1985,1552493197.28083
7077,Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1985,1149979285.77347
7078,Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1985,137728205.315258
7079,Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7080,Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1985,8544810503.47403
7081,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1985,366184030237.795
7082,Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7083,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1985,864849836.841362
7084,Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1985,1033069709.99506
7085,Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7086,Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1985,17702885393.519
7087,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1985,309488028132.653
7088,Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1985,34894419525.2817
7089,Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1985,196726096.467773
7090,"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1985,7195042616.0071
7091,"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1985,2160872541.41887
7092,Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1985,3919203960.39604
7093,Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1985,6977650648.47401
7094,Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7095,Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1985,22920490774.102
7096,Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7097,Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1985,2430411900.19194
7098,Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7099,Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1985,62658617565.4759
7100,Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1985,340989527.969913
7101,Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1985,119491932.962963
7102,Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1985,5044579439.00213
7103,Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1985,17149094589.9827
7104,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1985,39053502251.0732
7105,El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1985,3800368600
7106,Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1985,62118570.0053235
7107,Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7108,Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7109,Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1985,360079419.480205
7110,Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1985,9480840483.09179
7111,Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7112,Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1985,1141168779.51157
7113,Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1985,55875863392.1719
7114,France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1985,553138414367.061
7115,French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1985,1448281229.04101
7116,Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1985,3339914759.37269
7117,"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1985,225726370.227358
7118,Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7119,Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1985,732534887058.198
7120,Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1985,4504342149.43471
7121,Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7122,Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1985,47820851221.3175
7123,Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1985,412876395.826869
7124,Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1985,167728455.185185
7125,Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7126,Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1985,9721652086.95652
7127,Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7128,Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1985,143856253.127248
7129,Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1985,453488372.093023
7130,Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1985,2009400000
7131,Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1985,5278120712.5
7132,"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1985,35699772165.7093
7133,Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7134,Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1985,2984054752.93721
7135,India,IND,GDP (current US$),NY.GDP.MKTP.CD,1985,232511561180.057
7136,Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1985,85289488375.4688
7137,"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1985,180183629599.684
7138,Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1985,48425161290.3226
7139,Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1985,21270013325.5601
7140,Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7141,Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7142,Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1985,452217492140.757
7143,Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1985,2100238892.94137
7144,Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1985,1398892549340.87
7145,Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1985,4993601523.5943
7146,Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7147,Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1985,6135034338.30431
7148,Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1985,32125260.5924754
7149,"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7150,"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1985,101296177099.552
7151,Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7152,Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1985,21445952792.8199
7153,Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7154,Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1985,2366666615.55556
7155,Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7156,Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7157,Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1985,268629925.923116
7158,Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7159,Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7160,Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1985,529073612.453579
7161,Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7162,Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1985,4577211767.10374
7163,"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1985,1362072216.70638
7164,Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1985,3802557894.8719
7165,Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1985,1646442592.58455
7166,Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1985,31199637541.3219
7167,Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1985,127190757.959989
7168,Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1985,1392196048.89064
7169,Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1985,1117835285.50512
7170,Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1985,43879000
7171,Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1985,1009723326.32056
7172,Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1985,1076122255.82323
7173,Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1985,195241386179.148
7174,"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7175,Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1985,..
7176,Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1985,1082851076.52158
7177,Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1985,2186505475
7178,Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1985,..
